"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","SEXISTAT1","Sesso","ISO","Nazionalità","TIPSERVSOC","Esito","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITG1","Sicilia","USERS","utenti del 1522","M","maschi","IT","Italia","TRANSF_SER","trasferito servizio","2013","2013",142,,
"ITG1","Sicilia","USERS","utenti del 1522","M","maschi","IT","Italia","TRANSF_SER","trasferito servizio","2014","2014",151,,
"ITG1","Sicilia","USERS","utenti del 1522","M","maschi","IT","Italia","TRANSF_SER","trasferito servizio","2015","2015",114,,
"ITG1","Sicilia","USERS","utenti del 1522","M","maschi","IT","Italia","TRANSF_SER","trasferito servizio","2016","2016",86,,
"ITG1","Sicilia","USERS","utenti del 1522","M","maschi","IT","Italia","TRANSF_SER","trasferito servizio","2017","2017",82,,
"ITG1","Sicilia","USERS","utenti del 1522","M","maschi","IT","Italia","TRANSF_SER","trasferito servizio","2018","2018",71,,
"ITG1","Sicilia","USERS","utenti del 1522","M","maschi","IT","Italia","TRANSF_SER","trasferito servizio","2019","2019",79,,
"ITG1","Sicilia","USERS","utenti del 1522","M","maschi","IT","Italia","TRANSF_SER","trasferito servizio","2020","2020",69,,
"ITG1","Sicilia","USERS","utenti del 1522","M","maschi","IT","Italia","TRANSF_SER","trasferito servizio","2021","2021",50,,
"ITG1","Sicilia","USERS","utenti del 1522","M","maschi","IT","Italia","TRANSF_SER","trasferito servizio","2022","2022",55,,
"ITG1","Sicilia","USERS","utenti del 1522","M","maschi","IT","Italia","NOTRANSF_SER","non trasferito servizio","2013","2013",97,,
"ITG1","Sicilia","USERS","utenti del 1522","M","maschi","IT","Italia","NOTRANSF_SER","non trasferito servizio","2014","2014",83,,
"ITG1","Sicilia","USERS","utenti del 1522","M","maschi","IT","Italia","NOTRANSF_SER","non trasferito servizio","2015","2015",51,,
"ITG1","Sicilia","USERS","utenti del 1522","M","maschi","IT","Italia","NOTRANSF_SER","non trasferito servizio","2016","2016",36,,
"ITG1","Sicilia","USERS","utenti del 1522","M","maschi","IT","Italia","NOTRANSF_SER","non trasferito servizio","2017","2017",85,,
"ITG1","Sicilia","USERS","utenti del 1522","M","maschi","IT","Italia","NOTRANSF_SER","non trasferito servizio","2018","2018",98,,
"ITG1","Sicilia","USERS","utenti del 1522","M","maschi","IT","Italia","NOTRANSF_SER","non trasferito servizio","2019","2019",111,,
"ITG1","Sicilia","USERS","utenti del 1522","M","maschi","IT","Italia","NOTRANSF_SER","non trasferito servizio","2020","2020",105,,
"ITG1","Sicilia","USERS","utenti del 1522","M","maschi","IT","Italia","NOTRANSF_SER","non trasferito servizio","2021","2021",131,,
"ITG1","Sicilia","USERS","utenti del 1522","M","maschi","IT","Italia","NOTRANSF_SER","non trasferito servizio","2022","2022",115,,
"ITG1","Sicilia","USERS","utenti del 1522","M","maschi","IT","Italia","TOT_EMERG","totale chiamate in emergenza","2013","2013",2,,
"ITG1","Sicilia","USERS","utenti del 1522","M","maschi","IT","Italia","TOT_EMERG","totale chiamate in emergenza","2014","2014",4,,
"ITG1","Sicilia","USERS","utenti del 1522","M","maschi","IT","Italia","TOT_EMERG","totale chiamate in emergenza","2015","2015",1,,
"ITG1","Sicilia","USERS","utenti del 1522","M","maschi","IT","Italia","TOT_EMERG","totale chiamate in emergenza","2016","2016",1,,
"ITG1","Sicilia","USERS","utenti del 1522","M","maschi","IT","Italia","TOT_EMERG","totale chiamate in emergenza","2019","2019",1,,
"ITG1","Sicilia","USERS","utenti del 1522","M","maschi","IT","Italia","ALL_VAL","chiamate valide","2013","2013",239,,
"ITG1","Sicilia","USERS","utenti del 1522","M","maschi","IT","Italia","ALL_VAL","chiamate valide","2014","2014",234,,
"ITG1","Sicilia","USERS","utenti del 1522","M","maschi","IT","Italia","ALL_VAL","chiamate valide","2015","2015",165,,
"ITG1","Sicilia","USERS","utenti del 1522","M","maschi","IT","Italia","ALL_VAL","chiamate valide","2016","2016",122,,
"ITG1","Sicilia","USERS","utenti del 1522","M","maschi","IT","Italia","ALL_VAL","chiamate valide","2017","2017",167,,
"ITG1","Sicilia","USERS","utenti del 1522","M","maschi","IT","Italia","ALL_VAL","chiamate valide","2018","2018",169,,
"ITG1","Sicilia","USERS","utenti del 1522","M","maschi","IT","Italia","ALL_VAL","chiamate valide","2019","2019",190,,
"ITG1","Sicilia","USERS","utenti del 1522","M","maschi","IT","Italia","ALL_VAL","chiamate valide","2020","2020",174,,
"ITG1","Sicilia","USERS","utenti del 1522","M","maschi","IT","Italia","ALL_VAL","chiamate valide","2021","2021",181,,
"ITG1","Sicilia","USERS","utenti del 1522","M","maschi","IT","Italia","ALL_VAL","chiamate valide","2022","2022",170,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","118_REQUIRED","richiesto intervento del 118","2014","2014",3,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","118_REQUIRED","richiesto intervento del 118","2016","2016",1,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","118_REQUIRED","richiesto intervento del 118","2017","2017",1,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","118_REQUIRED","richiesto intervento del 118","2018","2018",1,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","118_REQUIRED","richiesto intervento del 118","2021","2021",1,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","112_REQUIRED","richiesto intervento del 112","2013","2013",16,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","112_REQUIRED","richiesto intervento del 112","2014","2014",13,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","112_REQUIRED","richiesto intervento del 112","2015","2015",8,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","112_REQUIRED","richiesto intervento del 112","2016","2016",9,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","112_REQUIRED","richiesto intervento del 112","2017","2017",2,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","112_REQUIRED","richiesto intervento del 112","2018","2018",6,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","112_REQUIRED","richiesto intervento del 112","2019","2019",7,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","112_REQUIRED","richiesto intervento del 112","2020","2020",4,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","113_REQUIRED","richiesto  intervento 113","2013","2013",16,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","113_REQUIRED","richiesto  intervento 113","2014","2014",14,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","113_REQUIRED","richiesto  intervento 113","2015","2015",8,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","113_REQUIRED","richiesto  intervento 113","2016","2016",9,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","113_REQUIRED","richiesto  intervento 113","2017","2017",2,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","113_REQUIRED","richiesto  intervento 113","2018","2018",5,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","113_REQUIRED","richiesto  intervento 113","2019","2019",5,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","113_REQUIRED","richiesto  intervento 113","2020","2020",2,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","113_REQUIRED","richiesto  intervento 113","2021","2021",1,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","TRANSF_SER","trasferito servizio","2013","2013",1574,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","TRANSF_SER","trasferito servizio","2014","2014",1343,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","TRANSF_SER","trasferito servizio","2015","2015",995,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","TRANSF_SER","trasferito servizio","2016","2016",1021,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","TRANSF_SER","trasferito servizio","2017","2017",781,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","TRANSF_SER","trasferito servizio","2018","2018",786,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","TRANSF_SER","trasferito servizio","2019","2019",703,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","TRANSF_SER","trasferito servizio","2020","2020",978,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","TRANSF_SER","trasferito servizio","2021","2021",954,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","TRANSF_SER","trasferito servizio","2022","2022",708,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","NOTRANSF_SER","non trasferito servizio","2013","2013",418,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","NOTRANSF_SER","non trasferito servizio","2014","2014",291,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","NOTRANSF_SER","non trasferito servizio","2015","2015",182,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","NOTRANSF_SER","non trasferito servizio","2016","2016",164,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","NOTRANSF_SER","non trasferito servizio","2017","2017",187,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","NOTRANSF_SER","non trasferito servizio","2018","2018",373,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","NOTRANSF_SER","non trasferito servizio","2019","2019",333,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","NOTRANSF_SER","non trasferito servizio","2020","2020",443,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","NOTRANSF_SER","non trasferito servizio","2021","2021",538,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","NOTRANSF_SER","non trasferito servizio","2022","2022",608,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","TOT_EMERG","totale chiamate in emergenza","2013","2013",20,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","TOT_EMERG","totale chiamate in emergenza","2014","2014",19,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","TOT_EMERG","totale chiamate in emergenza","2015","2015",9,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","TOT_EMERG","totale chiamate in emergenza","2016","2016",10,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","TOT_EMERG","totale chiamate in emergenza","2017","2017",3,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","TOT_EMERG","totale chiamate in emergenza","2018","2018",7,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","TOT_EMERG","totale chiamate in emergenza","2019","2019",8,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","TOT_EMERG","totale chiamate in emergenza","2020","2020",4,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","TOT_EMERG","totale chiamate in emergenza","2021","2021",1,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","ALL_VAL","chiamate valide","2013","2013",1992,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","ALL_VAL","chiamate valide","2014","2014",1634,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","ALL_VAL","chiamate valide","2015","2015",1177,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","ALL_VAL","chiamate valide","2016","2016",1185,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","ALL_VAL","chiamate valide","2017","2017",968,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","ALL_VAL","chiamate valide","2018","2018",1159,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","ALL_VAL","chiamate valide","2019","2019",1036,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","ALL_VAL","chiamate valide","2020","2020",1421,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","ALL_VAL","chiamate valide","2021","2021",1492,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","IT","Italia","ALL_VAL","chiamate valide","2022","2022",1316,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","118_REQUIRED","richiesto intervento del 118","2014","2014",4,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","118_REQUIRED","richiesto intervento del 118","2016","2016",1,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","118_REQUIRED","richiesto intervento del 118","2017","2017",1,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","118_REQUIRED","richiesto intervento del 118","2018","2018",1,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","118_REQUIRED","richiesto intervento del 118","2021","2021",1,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","112_REQUIRED","richiesto intervento del 112","2013","2013",17,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","112_REQUIRED","richiesto intervento del 112","2014","2014",16,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","112_REQUIRED","richiesto intervento del 112","2015","2015",9,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","112_REQUIRED","richiesto intervento del 112","2016","2016",10,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","112_REQUIRED","richiesto intervento del 112","2017","2017",2,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","112_REQUIRED","richiesto intervento del 112","2018","2018",6,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","112_REQUIRED","richiesto intervento del 112","2019","2019",8,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","112_REQUIRED","richiesto intervento del 112","2020","2020",4,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","113_REQUIRED","richiesto  intervento 113","2013","2013",18,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","113_REQUIRED","richiesto  intervento 113","2014","2014",16,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","113_REQUIRED","richiesto  intervento 113","2015","2015",9,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","113_REQUIRED","richiesto  intervento 113","2016","2016",9,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","113_REQUIRED","richiesto  intervento 113","2017","2017",2,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","113_REQUIRED","richiesto  intervento 113","2018","2018",5,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","113_REQUIRED","richiesto  intervento 113","2019","2019",5,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","113_REQUIRED","richiesto  intervento 113","2020","2020",2,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","113_REQUIRED","richiesto  intervento 113","2021","2021",1,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","TRANSF_SER","trasferito servizio","2013","2013",1727,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","TRANSF_SER","trasferito servizio","2014","2014",1499,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","TRANSF_SER","trasferito servizio","2015","2015",1109,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","TRANSF_SER","trasferito servizio","2016","2016",1107,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","TRANSF_SER","trasferito servizio","2017","2017",863,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","TRANSF_SER","trasferito servizio","2018","2018",857,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","TRANSF_SER","trasferito servizio","2019","2019",782,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","TRANSF_SER","trasferito servizio","2020","2020",1047,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","TRANSF_SER","trasferito servizio","2021","2021",1004,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","TRANSF_SER","trasferito servizio","2022","2022",763,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","NOTRANSF_SER","non trasferito servizio","2013","2013",517,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","NOTRANSF_SER","non trasferito servizio","2014","2014",376,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","NOTRANSF_SER","non trasferito servizio","2015","2015",233,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","NOTRANSF_SER","non trasferito servizio","2016","2016",200,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","NOTRANSF_SER","non trasferito servizio","2017","2017",272,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","NOTRANSF_SER","non trasferito servizio","2018","2018",471,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","NOTRANSF_SER","non trasferito servizio","2019","2019",444,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","NOTRANSF_SER","non trasferito servizio","2020","2020",548,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","NOTRANSF_SER","non trasferito servizio","2021","2021",669,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","NOTRANSF_SER","non trasferito servizio","2022","2022",723,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","TOT_EMERG","totale chiamate in emergenza","2013","2013",22,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","TOT_EMERG","totale chiamate in emergenza","2014","2014",23,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","TOT_EMERG","totale chiamate in emergenza","2015","2015",10,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","TOT_EMERG","totale chiamate in emergenza","2016","2016",11,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","TOT_EMERG","totale chiamate in emergenza","2017","2017",3,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","TOT_EMERG","totale chiamate in emergenza","2018","2018",7,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","TOT_EMERG","totale chiamate in emergenza","2019","2019",9,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","TOT_EMERG","totale chiamate in emergenza","2020","2020",4,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","TOT_EMERG","totale chiamate in emergenza","2021","2021",1,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","ALL_VAL","chiamate valide","2013","2013",2244,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","ALL_VAL","chiamate valide","2014","2014",1875,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","ALL_VAL","chiamate valide","2015","2015",1342,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","ALL_VAL","chiamate valide","2016","2016",1307,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","ALL_VAL","chiamate valide","2017","2017",1135,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","ALL_VAL","chiamate valide","2018","2018",1328,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","ALL_VAL","chiamate valide","2019","2019",1226,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","ALL_VAL","chiamate valide","2020","2020",1595,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","ALL_VAL","chiamate valide","2021","2021",1673,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","IT","Italia","ALL_VAL","chiamate valide","2022","2022",1486,,
"ITG1","Sicilia","USERS","utenti del 1522","NRP","non indicato","IT","Italia","TRANSF_SER","trasferito servizio","2013","2013",11,,
"ITG1","Sicilia","USERS","utenti del 1522","NRP","non indicato","IT","Italia","TRANSF_SER","trasferito servizio","2014","2014",5,,
"ITG1","Sicilia","USERS","utenti del 1522","NRP","non indicato","IT","Italia","NOTRANSF_SER","non trasferito servizio","2013","2013",2,,
"ITG1","Sicilia","USERS","utenti del 1522","NRP","non indicato","IT","Italia","NOTRANSF_SER","non trasferito servizio","2014","2014",2,,
"ITG1","Sicilia","USERS","utenti del 1522","NRP","non indicato","IT","Italia","ALL_VAL","chiamate valide","2013","2013",13,,
"ITG1","Sicilia","USERS","utenti del 1522","NRP","non indicato","IT","Italia","ALL_VAL","chiamate valide","2014","2014",7,,
"ITG2","Sardegna","USERS","utenti del 1522","M","maschi","IT","Italia","112_REQUIRED","richiesto intervento del 112","2018","2018",1,,
"ITG2","Sardegna","USERS","utenti del 1522","M","maschi","IT","Italia","112_REQUIRED","richiesto intervento del 112","2019","2019",1,,
"ITG2","Sardegna","USERS","utenti del 1522","M","maschi","IT","Italia","112_REQUIRED","richiesto intervento del 112","2020","2020",1,,
"ITG2","Sardegna","USERS","utenti del 1522","M","maschi","IT","Italia","113_REQUIRED","richiesto  intervento 113","2018","2018",1,,
"ITG2","Sardegna","USERS","utenti del 1522","M","maschi","IT","Italia","113_REQUIRED","richiesto  intervento 113","2019","2019",1,,
"ITG2","Sardegna","USERS","utenti del 1522","M","maschi","IT","Italia","TRANSF_SER","trasferito servizio","2013","2013",47,,
"ITG2","Sardegna","USERS","utenti del 1522","M","maschi","IT","Italia","TRANSF_SER","trasferito servizio","2014","2014",51,,
"ITG2","Sardegna","USERS","utenti del 1522","M","maschi","IT","Italia","TRANSF_SER","trasferito servizio","2015","2015",47,,
"ITG2","Sardegna","USERS","utenti del 1522","M","maschi","IT","Italia","TRANSF_SER","trasferito servizio","2016","2016",28,,
"ITG2","Sardegna","USERS","utenti del 1522","M","maschi","IT","Italia","TRANSF_SER","trasferito servizio","2017","2017",28,,
"ITG2","Sardegna","USERS","utenti del 1522","M","maschi","IT","Italia","TRANSF_SER","trasferito servizio","2018","2018",18,,
"ITG2","Sardegna","USERS","utenti del 1522","M","maschi","IT","Italia","TRANSF_SER","trasferito servizio","2019","2019",23,,
"ITG2","Sardegna","USERS","utenti del 1522","M","maschi","IT","Italia","TRANSF_SER","trasferito servizio","2020","2020",35,,
"ITG2","Sardegna","USERS","utenti del 1522","M","maschi","IT","Italia","TRANSF_SER","trasferito servizio","2021","2021",22,,
"ITG2","Sardegna","USERS","utenti del 1522","M","maschi","IT","Italia","TRANSF_SER","trasferito servizio","2022","2022",12,,
"ITG2","Sardegna","USERS","utenti del 1522","M","maschi","IT","Italia","NOTRANSF_SER","non trasferito servizio","2013","2013",23,,
"ITG2","Sardegna","USERS","utenti del 1522","M","maschi","IT","Italia","NOTRANSF_SER","non trasferito servizio","2014","2014",17,,
"ITG2","Sardegna","USERS","utenti del 1522","M","maschi","IT","Italia","NOTRANSF_SER","non trasferito servizio","2015","2015",20,,
"ITG2","Sardegna","USERS","utenti del 1522","M","maschi","IT","Italia","NOTRANSF_SER","non trasferito servizio","2016","2016",13,,
"ITG2","Sardegna","USERS","utenti del 1522","M","maschi","IT","Italia","NOTRANSF_SER","non trasferito servizio","2017","2017",16,,
"ITG2","Sardegna","USERS","utenti del 1522","M","maschi","IT","Italia","NOTRANSF_SER","non trasferito servizio","2018","2018",36,,
"ITG2","Sardegna","USERS","utenti del 1522","M","maschi","IT","Italia","NOTRANSF_SER","non trasferito servizio","2019","2019",22,,
"ITG2","Sardegna","USERS","utenti del 1522","M","maschi","IT","Italia","NOTRANSF_SER","non trasferito servizio","2020","2020",48,,
"ITG2","Sardegna","USERS","utenti del 1522","M","maschi","IT","Italia","NOTRANSF_SER","non trasferito servizio","2021","2021",54,,
"ITG2","Sardegna","USERS","utenti del 1522","M","maschi","IT","Italia","NOTRANSF_SER","non trasferito servizio","2022","2022",43,,
"ITG2","Sardegna","USERS","utenti del 1522","M","maschi","IT","Italia","TOT_EMERG","totale chiamate in emergenza","2018","2018",1,,
"ITG2","Sardegna","USERS","utenti del 1522","M","maschi","IT","Italia","TOT_EMERG","totale chiamate in emergenza","2019","2019",1,,
"ITG2","Sardegna","USERS","utenti del 1522","M","maschi","IT","Italia","TOT_EMERG","totale chiamate in emergenza","2020","2020",1,,
"ITG2","Sardegna","USERS","utenti del 1522","M","maschi","IT","Italia","ALL_VAL","chiamate valide","2013","2013",70,,
"ITG2","Sardegna","USERS","utenti del 1522","M","maschi","IT","Italia","ALL_VAL","chiamate valide","2014","2014",68,,
"ITG2","Sardegna","USERS","utenti del 1522","M","maschi","IT","Italia","ALL_VAL","chiamate valide","2015","2015",67,,
"ITG2","Sardegna","USERS","utenti del 1522","M","maschi","IT","Italia","ALL_VAL","chiamate valide","2016","2016",41,,
"ITG2","Sardegna","USERS","utenti del 1522","M","maschi","IT","Italia","ALL_VAL","chiamate valide","2017","2017",44,,
"ITG2","Sardegna","USERS","utenti del 1522","M","maschi","IT","Italia","ALL_VAL","chiamate valide","2018","2018",54,,
"ITG2","Sardegna","USERS","utenti del 1522","M","maschi","IT","Italia","ALL_VAL","chiamate valide","2019","2019",45,,
"ITG2","Sardegna","USERS","utenti del 1522","M","maschi","IT","Italia","ALL_VAL","chiamate valide","2020","2020",83,,
"ITG2","Sardegna","USERS","utenti del 1522","M","maschi","IT","Italia","ALL_VAL","chiamate valide","2021","2021",76,,
"ITG2","Sardegna","USERS","utenti del 1522","M","maschi","IT","Italia","ALL_VAL","chiamate valide","2022","2022",55,,
"ITG2","Sardegna","USERS","utenti del 1522","F","femmine","IT","Italia","118_REQUIRED","richiesto intervento del 118","2013","2013",2,,
"ITG2","Sardegna","USERS","utenti del 1522","F","femmine","IT","Italia","118_REQUIRED","richiesto intervento del 118","2015","2015",1,,
"ITG2","Sardegna","USERS","utenti del 1522","F","femmine","IT","Italia","118_REQUIRED","richiesto intervento del 118","2019","2019",2,,
"ITG2","Sardegna","USERS","utenti del 1522","F","femmine","IT","Italia","112_REQUIRED","richiesto intervento del 112","2013","2013",5,,
"ITG2","Sardegna","USERS","utenti del 1522","F","femmine","IT","Italia","112_REQUIRED","richiesto intervento del 112","2014","2014",6,,
"ITG2","Sardegna","USERS","utenti del 1522","F","femmine","IT","Italia","112_REQUIRED","richiesto intervento del 112","2015","2015",4,,
"ITG2","Sardegna","USERS","utenti del 1522","F","femmine","IT","Italia","112_REQUIRED","richiesto intervento del 112","2016","2016",2,,
"ITG2","Sardegna","USERS","utenti del 1522","F","femmine","IT","Italia","112_REQUIRED","richiesto intervento del 112","2017","2017",3,,
"ITG2","Sardegna","USERS","utenti del 1522","F","femmine","IT","Italia","112_REQUIRED","richiesto intervento del 112","2018","2018",3,,
"ITG2","Sardegna","USERS","utenti del 1522","F","femmine","IT","Italia","112_REQUIRED","richiesto intervento del 112","2019","2019",3,,
"ITG2","Sardegna","USERS","utenti del 1522","F","femmine","IT","Italia","112_REQUIRED","richiesto intervento del 112","2020","2020",1,,
