"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","TIPUTENZA2","Tipologia di utenza","SEXISTAT1","Sesso","ISO","Nazionalità","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITG2","Sardegna","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","M","maschi","WORLD","Mondo","2020","2020",5,,
"ITG2","Sardegna","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","M","maschi","WORLD","Mondo","2021","2021",7,,
"ITG2","Sardegna","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","M","maschi","WORLD","Mondo","2022","2022",5,,
"ITG2","Sardegna","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","M","maschi","WORLD","Mondo","2013","2013",2,,
"ITG2","Sardegna","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","M","maschi","WORLD","Mondo","2014","2014",2,,
"ITG2","Sardegna","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","M","maschi","WORLD","Mondo","2018","2018",1,,
"ITG2","Sardegna","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","M","maschi","WORLD","Mondo","2020","2020",1,,
"ITG2","Sardegna","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","M","maschi","WORLD","Mondo","2021","2021",2,,
"ITG2","Sardegna","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","WORLD","Mondo","2013","2013",72,,
"ITG2","Sardegna","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","WORLD","Mondo","2014","2014",54,,
"ITG2","Sardegna","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","WORLD","Mondo","2015","2015",60,,
"ITG2","Sardegna","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","WORLD","Mondo","2016","2016",34,,
"ITG2","Sardegna","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","WORLD","Mondo","2017","2017",33,,
"ITG2","Sardegna","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","WORLD","Mondo","2018","2018",45,,
"ITG2","Sardegna","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","WORLD","Mondo","2019","2019",40,,
"ITG2","Sardegna","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","WORLD","Mondo","2020","2020",76,,
"ITG2","Sardegna","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","WORLD","Mondo","2021","2021",63,,
"ITG2","Sardegna","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","WORLD","Mondo","2022","2022",48,,
"ITG2","Sardegna","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WORLD","Mondo","2013","2013",935,,
"ITG2","Sardegna","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WORLD","Mondo","2014","2014",715,,
"ITG2","Sardegna","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WORLD","Mondo","2015","2015",520,,
"ITG2","Sardegna","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WORLD","Mondo","2016","2016",528,,
"ITG2","Sardegna","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WORLD","Mondo","2017","2017",457,,
"ITG2","Sardegna","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WORLD","Mondo","2018","2018",549,,
"ITG2","Sardegna","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WORLD","Mondo","2019","2019",449,,
"ITG2","Sardegna","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WORLD","Mondo","2020","2020",555,,
"ITG2","Sardegna","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WORLD","Mondo","2021","2021",712,,
"ITG2","Sardegna","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WORLD","Mondo","2022","2022",662,,
"ITG2","Sardegna","USERS","utenti del 1522","OPERATORS","da operatori","F","femmine","WORLD","Mondo","2013","2013",8,,
"ITG2","Sardegna","USERS","utenti del 1522","OPERATORS","da operatori","F","femmine","WORLD","Mondo","2014","2014",8,,
"ITG2","Sardegna","USERS","utenti del 1522","OPERATORS","da operatori","F","femmine","WORLD","Mondo","2015","2015",6,,
"ITG2","Sardegna","USERS","utenti del 1522","OPERATORS","da operatori","F","femmine","WORLD","Mondo","2016","2016",7,,
"ITG2","Sardegna","USERS","utenti del 1522","OPERATORS","da operatori","F","femmine","WORLD","Mondo","2017","2017",8,,
"ITG2","Sardegna","USERS","utenti del 1522","OPERATORS","da operatori","F","femmine","WORLD","Mondo","2018","2018",3,,
"ITG2","Sardegna","USERS","utenti del 1522","OPERATORS","da operatori","F","femmine","WORLD","Mondo","2019","2019",5,,
"ITG2","Sardegna","USERS","utenti del 1522","OPERATORS","da operatori","F","femmine","WORLD","Mondo","2020","2020",4,,
"ITG2","Sardegna","USERS","utenti del 1522","OPERATORS","da operatori","F","femmine","WORLD","Mondo","2021","2021",8,,
"ITG2","Sardegna","USERS","utenti del 1522","OPERATORS","da operatori","F","femmine","WORLD","Mondo","2022","2022",5,,
"ITG2","Sardegna","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","F","femmine","WORLD","Mondo","2013","2013",79,,
"ITG2","Sardegna","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","F","femmine","WORLD","Mondo","2014","2014",55,,
"ITG2","Sardegna","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","F","femmine","WORLD","Mondo","2015","2015",33,,
"ITG2","Sardegna","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","F","femmine","WORLD","Mondo","2016","2016",19,,
"ITG2","Sardegna","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","F","femmine","WORLD","Mondo","2017","2017",20,,
"ITG2","Sardegna","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","F","femmine","WORLD","Mondo","2018","2018",27,,
"ITG2","Sardegna","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","F","femmine","WORLD","Mondo","2019","2019",13,,
"ITG2","Sardegna","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","F","femmine","WORLD","Mondo","2020","2020",23,,
"ITG2","Sardegna","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","F","femmine","WORLD","Mondo","2021","2021",25,,
"ITG2","Sardegna","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","F","femmine","WORLD","Mondo","2022","2022",25,,
"ITG2","Sardegna","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","F","femmine","WORLD","Mondo","2013","2013",15,,
"ITG2","Sardegna","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","F","femmine","WORLD","Mondo","2014","2014",20,,
"ITG2","Sardegna","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","F","femmine","WORLD","Mondo","2015","2015",16,,
"ITG2","Sardegna","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","F","femmine","WORLD","Mondo","2016","2016",8,,
"ITG2","Sardegna","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","F","femmine","WORLD","Mondo","2017","2017",18,,
"ITG2","Sardegna","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","F","femmine","WORLD","Mondo","2018","2018",9,,
"ITG2","Sardegna","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","F","femmine","WORLD","Mondo","2019","2019",3,,
"ITG2","Sardegna","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","F","femmine","WORLD","Mondo","2020","2020",5,,
"ITG2","Sardegna","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","F","femmine","WORLD","Mondo","2021","2021",4,,
"ITG2","Sardegna","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","F","femmine","WORLD","Mondo","2022","2022",3,,
"ITG2","Sardegna","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","WORLD","Mondo","2013","2013",833,,
"ITG2","Sardegna","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","WORLD","Mondo","2014","2014",632,,
"ITG2","Sardegna","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","WORLD","Mondo","2015","2015",465,,
"ITG2","Sardegna","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","WORLD","Mondo","2016","2016",494,,
"ITG2","Sardegna","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","WORLD","Mondo","2017","2017",411,,
"ITG2","Sardegna","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","WORLD","Mondo","2018","2018",510,,
"ITG2","Sardegna","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","WORLD","Mondo","2019","2019",428,,
"ITG2","Sardegna","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","WORLD","Mondo","2020","2020",523,,
"ITG2","Sardegna","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","WORLD","Mondo","2021","2021",675,,
"ITG2","Sardegna","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","WORLD","Mondo","2022","2022",629,,
"ITG2","Sardegna","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WORLD","Mondo","2013","2013",1035,,
"ITG2","Sardegna","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WORLD","Mondo","2014","2014",787,,
"ITG2","Sardegna","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WORLD","Mondo","2015","2015",588,,
"ITG2","Sardegna","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WORLD","Mondo","2016","2016",569,,
"ITG2","Sardegna","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WORLD","Mondo","2017","2017",501,,
"ITG2","Sardegna","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WORLD","Mondo","2018","2018",604,,
"ITG2","Sardegna","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WORLD","Mondo","2019","2019",496,,
"ITG2","Sardegna","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WORLD","Mondo","2020","2020",641,,
"ITG2","Sardegna","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WORLD","Mondo","2021","2021",789,,
"ITG2","Sardegna","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WORLD","Mondo","2022","2022",720,,
"ITG2","Sardegna","USERS","utenti del 1522","OPERATORS","da operatori","T","totale","WORLD","Mondo","2013","2013",12,,
"ITG2","Sardegna","USERS","utenti del 1522","OPERATORS","da operatori","T","totale","WORLD","Mondo","2014","2014",13,,
"ITG2","Sardegna","USERS","utenti del 1522","OPERATORS","da operatori","T","totale","WORLD","Mondo","2015","2015",8,,
"ITG2","Sardegna","USERS","utenti del 1522","OPERATORS","da operatori","T","totale","WORLD","Mondo","2016","2016",8,,
"ITG2","Sardegna","USERS","utenti del 1522","OPERATORS","da operatori","T","totale","WORLD","Mondo","2017","2017",13,,
"ITG2","Sardegna","USERS","utenti del 1522","OPERATORS","da operatori","T","totale","WORLD","Mondo","2018","2018",8,,
"ITG2","Sardegna","USERS","utenti del 1522","OPERATORS","da operatori","T","totale","WORLD","Mondo","2019","2019",10,,
"ITG2","Sardegna","USERS","utenti del 1522","OPERATORS","da operatori","T","totale","WORLD","Mondo","2020","2020",8,,
"ITG2","Sardegna","USERS","utenti del 1522","OPERATORS","da operatori","T","totale","WORLD","Mondo","2021","2021",13,,
"ITG2","Sardegna","USERS","utenti del 1522","OPERATORS","da operatori","T","totale","WORLD","Mondo","2022","2022",10,,
"ITG2","Sardegna","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","T","totale","WORLD","Mondo","2013","2013",90,,
"ITG2","Sardegna","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","T","totale","WORLD","Mondo","2014","2014",65,,
"ITG2","Sardegna","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","T","totale","WORLD","Mondo","2015","2015",39,,
"ITG2","Sardegna","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","T","totale","WORLD","Mondo","2016","2016",25,,
"ITG2","Sardegna","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","T","totale","WORLD","Mondo","2017","2017",26,,
"ITG2","Sardegna","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","T","totale","WORLD","Mondo","2018","2018",31,,
"ITG2","Sardegna","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","T","totale","WORLD","Mondo","2019","2019",15,,
"ITG2","Sardegna","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","T","totale","WORLD","Mondo","2020","2020",28,,
"ITG2","Sardegna","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","T","totale","WORLD","Mondo","2021","2021",32,,
"ITG2","Sardegna","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","T","totale","WORLD","Mondo","2022","2022",30,,
"ITG2","Sardegna","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","T","totale","WORLD","Mondo","2013","2013",17,,
"ITG2","Sardegna","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","T","totale","WORLD","Mondo","2014","2014",22,,
"ITG2","Sardegna","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","T","totale","WORLD","Mondo","2015","2015",16,,
"ITG2","Sardegna","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","T","totale","WORLD","Mondo","2016","2016",8,,
"ITG2","Sardegna","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","T","totale","WORLD","Mondo","2017","2017",18,,
"ITG2","Sardegna","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","T","totale","WORLD","Mondo","2018","2018",10,,
"ITG2","Sardegna","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","T","totale","WORLD","Mondo","2019","2019",3,,
"ITG2","Sardegna","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","T","totale","WORLD","Mondo","2020","2020",6,,
"ITG2","Sardegna","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","T","totale","WORLD","Mondo","2021","2021",6,,
"ITG2","Sardegna","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","T","totale","WORLD","Mondo","2022","2022",3,,
"ITG2","Sardegna","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","WORLD","Mondo","2013","2013",916,,
"ITG2","Sardegna","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","WORLD","Mondo","2014","2014",687,,
"ITG2","Sardegna","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","WORLD","Mondo","2015","2015",525,,
"ITG2","Sardegna","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","WORLD","Mondo","2016","2016",528,,
"ITG2","Sardegna","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","WORLD","Mondo","2017","2017",444,,
"ITG2","Sardegna","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","WORLD","Mondo","2018","2018",555,,
"ITG2","Sardegna","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","WORLD","Mondo","2019","2019",468,,
"ITG2","Sardegna","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","WORLD","Mondo","2020","2020",599,,
"ITG2","Sardegna","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","WORLD","Mondo","2021","2021",738,,
"ITG2","Sardegna","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","WORLD","Mondo","2022","2022",677,,
"ITG2","Sardegna","USERS","utenti del 1522","ALL_VAL","chiamate valide","NRP","non indicato","WORLD","Mondo","2013","2013",14,,
"ITG2","Sardegna","USERS","utenti del 1522","ALL_VAL","chiamate valide","NRP","non indicato","WORLD","Mondo","2014","2014",1,,
"ITG2","Sardegna","USERS","utenti del 1522","OPERATORS","da operatori","NRP","non indicato","WORLD","Mondo","2013","2013",1,,
"ITG2","Sardegna","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","NRP","non indicato","WORLD","Mondo","2013","2013",2,,
"ITG2","Sardegna","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","NRP","non indicato","WORLD","Mondo","2013","2013",11,,
"ITG2","Sardegna","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","NRP","non indicato","WORLD","Mondo","2014","2014",1,,
"ITNI","Non indicato","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WORLD","Mondo","2013","2013",485,,
"ITNI","Non indicato","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WORLD","Mondo","2014","2014",286,,
"ITNI","Non indicato","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WORLD","Mondo","2015","2015",298,,
"ITNI","Non indicato","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WORLD","Mondo","2016","2016",226,,
"ITNI","Non indicato","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WORLD","Mondo","2017","2017",433,,
"ITNI","Non indicato","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WORLD","Mondo","2018","2018",542,,
"ITNI","Non indicato","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WORLD","Mondo","2019","2019",307,,
"ITNI","Non indicato","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WORLD","Mondo","2020","2020",876,,
"ITNI","Non indicato","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WORLD","Mondo","2021","2021",1602,,
"ITNI","Non indicato","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WORLD","Mondo","2022","2022",1454,,
"ITNI","Non indicato","USERS","utenti del 1522","OPERATORS","da operatori","M","maschi","WORLD","Mondo","2013","2013",12,,
"ITNI","Non indicato","USERS","utenti del 1522","OPERATORS","da operatori","M","maschi","WORLD","Mondo","2015","2015",1,,
"ITNI","Non indicato","USERS","utenti del 1522","OPERATORS","da operatori","M","maschi","WORLD","Mondo","2016","2016",3,,
"ITNI","Non indicato","USERS","utenti del 1522","OPERATORS","da operatori","M","maschi","WORLD","Mondo","2017","2017",7,,
"ITNI","Non indicato","USERS","utenti del 1522","OPERATORS","da operatori","M","maschi","WORLD","Mondo","2018","2018",4,,
"ITNI","Non indicato","USERS","utenti del 1522","OPERATORS","da operatori","M","maschi","WORLD","Mondo","2019","2019",2,,
"ITNI","Non indicato","USERS","utenti del 1522","OPERATORS","da operatori","M","maschi","WORLD","Mondo","2020","2020",16,,
"ITNI","Non indicato","USERS","utenti del 1522","OPERATORS","da operatori","M","maschi","WORLD","Mondo","2021","2021",21,,
"ITNI","Non indicato","USERS","utenti del 1522","OPERATORS","da operatori","M","maschi","WORLD","Mondo","2022","2022",10,,
"ITNI","Non indicato","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","M","maschi","WORLD","Mondo","2013","2013",5,,
"ITNI","Non indicato","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","M","maschi","WORLD","Mondo","2014","2014",4,,
"ITNI","Non indicato","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","M","maschi","WORLD","Mondo","2015","2015",8,,
"ITNI","Non indicato","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","M","maschi","WORLD","Mondo","2016","2016",7,,
"ITNI","Non indicato","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","M","maschi","WORLD","Mondo","2017","2017",21,,
"ITNI","Non indicato","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","M","maschi","WORLD","Mondo","2018","2018",15,,
"ITNI","Non indicato","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","M","maschi","WORLD","Mondo","2019","2019",14,,
"ITNI","Non indicato","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","M","maschi","WORLD","Mondo","2020","2020",34,,
"ITNI","Non indicato","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","M","maschi","WORLD","Mondo","2021","2021",87,,
"ITNI","Non indicato","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","M","maschi","WORLD","Mondo","2022","2022",30,,
"ITNI","Non indicato","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","M","maschi","WORLD","Mondo","2013","2013",1,,
"ITNI","Non indicato","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","M","maschi","WORLD","Mondo","2014","2014",2,,
"ITNI","Non indicato","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","M","maschi","WORLD","Mondo","2015","2015",3,,
"ITNI","Non indicato","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","M","maschi","WORLD","Mondo","2016","2016",1,,
"ITNI","Non indicato","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","M","maschi","WORLD","Mondo","2017","2017",5,,
"ITNI","Non indicato","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","M","maschi","WORLD","Mondo","2018","2018",1,,
"ITNI","Non indicato","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","M","maschi","WORLD","Mondo","2019","2019",3,,
"ITNI","Non indicato","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","M","maschi","WORLD","Mondo","2020","2020",8,,
"ITNI","Non indicato","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","M","maschi","WORLD","Mondo","2021","2021",12,,
"ITNI","Non indicato","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","M","maschi","WORLD","Mondo","2022","2022",8,,
"ITNI","Non indicato","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","WORLD","Mondo","2013","2013",467,,
"ITNI","Non indicato","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","WORLD","Mondo","2014","2014",280,,
"ITNI","Non indicato","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","WORLD","Mondo","2015","2015",286,,
"ITNI","Non indicato","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","WORLD","Mondo","2016","2016",215,,
"ITNI","Non indicato","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","WORLD","Mondo","2017","2017",400,,
"ITNI","Non indicato","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","WORLD","Mondo","2018","2018",522,,
"ITNI","Non indicato","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","WORLD","Mondo","2019","2019",288,,
"ITNI","Non indicato","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","WORLD","Mondo","2020","2020",818,,
"ITNI","Non indicato","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","WORLD","Mondo","2021","2021",1482,,
"ITNI","Non indicato","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","WORLD","Mondo","2022","2022",1406,,
"ITNI","Non indicato","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WORLD","Mondo","2013","2013",2562,,
"ITNI","Non indicato","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WORLD","Mondo","2014","2014",1318,,
"ITNI","Non indicato","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WORLD","Mondo","2015","2015",1375,,
"ITNI","Non indicato","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WORLD","Mondo","2016","2016",1178,,
"ITNI","Non indicato","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WORLD","Mondo","2017","2017",2170,,
"ITNI","Non indicato","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WORLD","Mondo","2018","2018",2646,,
"ITNI","Non indicato","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WORLD","Mondo","2019","2019",1785,,
"ITNI","Non indicato","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WORLD","Mondo","2020","2020",6036,,
"ITNI","Non indicato","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WORLD","Mondo","2021","2021",8661,,
"ITNI","Non indicato","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WORLD","Mondo","2022","2022",7302,,
"ITNI","Non indicato","USERS","utenti del 1522","OPERATORS","da operatori","F","femmine","WORLD","Mondo","2013","2013",4,,
"ITNI","Non indicato","USERS","utenti del 1522","OPERATORS","da operatori","F","femmine","WORLD","Mondo","2014","2014",3,,
"ITNI","Non indicato","USERS","utenti del 1522","OPERATORS","da operatori","F","femmine","WORLD","Mondo","2015","2015",1,,
"ITNI","Non indicato","USERS","utenti del 1522","OPERATORS","da operatori","F","femmine","WORLD","Mondo","2016","2016",3,,
"ITNI","Non indicato","USERS","utenti del 1522","OPERATORS","da operatori","F","femmine","WORLD","Mondo","2017","2017",8,,
"ITNI","Non indicato","USERS","utenti del 1522","OPERATORS","da operatori","F","femmine","WORLD","Mondo","2018","2018",11,,
"ITNI","Non indicato","USERS","utenti del 1522","OPERATORS","da operatori","F","femmine","WORLD","Mondo","2019","2019",3,,
"ITNI","Non indicato","USERS","utenti del 1522","OPERATORS","da operatori","F","femmine","WORLD","Mondo","2020","2020",15,,
"ITNI","Non indicato","USERS","utenti del 1522","OPERATORS","da operatori","F","femmine","WORLD","Mondo","2021","2021",17,,
"ITNI","Non indicato","USERS","utenti del 1522","OPERATORS","da operatori","F","femmine","WORLD","Mondo","2022","2022",11,,
"ITNI","Non indicato","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","F","femmine","WORLD","Mondo","2013","2013",26,,
"ITNI","Non indicato","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","F","femmine","WORLD","Mondo","2014","2014",30,,
"ITNI","Non indicato","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","F","femmine","WORLD","Mondo","2015","2015",34,,
"ITNI","Non indicato","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","F","femmine","WORLD","Mondo","2016","2016",39,,
"ITNI","Non indicato","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","F","femmine","WORLD","Mondo","2017","2017",66,,
"ITNI","Non indicato","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","F","femmine","WORLD","Mondo","2018","2018",66,,
"ITNI","Non indicato","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","F","femmine","WORLD","Mondo","2019","2019",38,,
"ITNI","Non indicato","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","F","femmine","WORLD","Mondo","2020","2020",154,,
"ITNI","Non indicato","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","F","femmine","WORLD","Mondo","2021","2021",247,,
"ITNI","Non indicato","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","F","femmine","WORLD","Mondo","2022","2022",115,,
"ITNI","Non indicato","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","F","femmine","WORLD","Mondo","2013","2013",7,,
