"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","SEXISTAT1","Sesso","SI_NO","Disabilità","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","0","no","2013","2013",32,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","0","no","2014","2014",30,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","0","no","2015","2015",19,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","0","no","2016","2016",17,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","0","no","2017","2017",20,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","0","no","2018","2018",20,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","0","no","2019","2019",18,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","0","no","2020","2020",17,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","0","no","2021","2021",14,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","0","no","2022","2022",10,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","1","si","2015","2015",1,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","1","si","2016","2016",1,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","1","si","2018","2018",1,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","1","si","2020","2020",1,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","1","si","2021","2021",1,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","1","si","2022","2022",2,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","9","totale","2013","2013",34,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","9","totale","2014","2014",32,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","9","totale","2015","2015",20,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","9","totale","2016","2016",20,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","9","totale","2017","2017",21,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","9","totale","2018","2018",21,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","9","totale","2019","2019",19,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","9","totale","2020","2020",21,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","9","totale","2021","2021",21,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","9","totale","2022","2022",24,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","2","non indicato ","2013","2013",2,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","2","non indicato ","2014","2014",2,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","2","non indicato ","2016","2016",2,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","2","non indicato ","2017","2017",1,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","2","non indicato ","2019","2019",1,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","2","non indicato ","2020","2020",3,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","2","non indicato ","2021","2021",6,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","2","non indicato ","2022","2022",12,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","0","no","2013","2013",355,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","0","no","2014","2014",262,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","0","no","2015","2015",184,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","0","no","2016","2016",173,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","0","no","2017","2017",154,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","0","no","2018","2018",232,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","0","no","2019","2019",208,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","0","no","2020","2020",190,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","0","no","2021","2021",174,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","0","no","2022","2022",192,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","1","si","2013","2013",12,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","1","si","2014","2014",10,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","1","si","2015","2015",4,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","1","si","2016","2016",5,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","1","si","2017","2017",11,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","1","si","2018","2018",5,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","1","si","2019","2019",9,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","1","si","2020","2020",15,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","1","si","2021","2021",24,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","1","si","2022","2022",9,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","9","totale","2013","2013",395,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","9","totale","2014","2014",280,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","9","totale","2015","2015",217,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","9","totale","2016","2016",200,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","9","totale","2017","2017",175,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","9","totale","2018","2018",241,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","9","totale","2019","2019",221,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","9","totale","2020","2020",237,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","9","totale","2021","2021",289,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","9","totale","2022","2022",311,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","2","non indicato ","2013","2013",28,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","2","non indicato ","2014","2014",8,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","2","non indicato ","2015","2015",29,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","2","non indicato ","2016","2016",22,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","2","non indicato ","2017","2017",10,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","2","non indicato ","2018","2018",4,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","2","non indicato ","2019","2019",4,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","2","non indicato ","2020","2020",32,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","2","non indicato ","2021","2021",91,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","2","non indicato ","2022","2022",110,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","0","no","2013","2013",390,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","0","no","2014","2014",292,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","0","no","2015","2015",203,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","0","no","2016","2016",190,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","0","no","2017","2017",174,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","0","no","2018","2018",252,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","0","no","2019","2019",226,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","0","no","2020","2020",207,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","0","no","2021","2021",188,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","0","no","2022","2022",202,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","1","si","2013","2013",12,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","1","si","2014","2014",10,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","1","si","2015","2015",5,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","1","si","2016","2016",6,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","1","si","2017","2017",11,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","1","si","2018","2018",6,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","1","si","2019","2019",9,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","1","si","2020","2020",16,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","1","si","2021","2021",25,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","1","si","2022","2022",11,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","9","totale","2013","2013",433,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","9","totale","2014","2014",312,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","9","totale","2015","2015",237,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","9","totale","2016","2016",220,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","9","totale","2017","2017",196,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","9","totale","2018","2018",262,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","9","totale","2019","2019",240,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","9","totale","2020","2020",258,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","9","totale","2021","2021",310,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","9","totale","2022","2022",335,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","2","non indicato ","2013","2013",31,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","2","non indicato ","2014","2014",10,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","2","non indicato ","2015","2015",29,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","2","non indicato ","2016","2016",24,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","2","non indicato ","2017","2017",11,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","2","non indicato ","2018","2018",4,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","2","non indicato ","2019","2019",5,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","2","non indicato ","2020","2020",35,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","2","non indicato ","2021","2021",97,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","2","non indicato ","2022","2022",122,,
"ITE2","Umbria","USERS","utenti del 1522","NRP","non indicato","0","no","2013","2013",3,,
"ITE2","Umbria","USERS","utenti del 1522","NRP","non indicato","9","totale","2013","2013",4,,
"ITE2","Umbria","USERS","utenti del 1522","NRP","non indicato","2","non indicato ","2013","2013",1,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","0","no","2013","2013",54,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","0","no","2014","2014",60,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","0","no","2015","2015",42,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","0","no","2016","2016",29,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","0","no","2017","2017",24,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","0","no","2018","2018",45,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","0","no","2019","2019",39,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","0","no","2020","2020",58,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","0","no","2021","2021",34,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","0","no","2022","2022",30,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","1","si","2013","2013",6,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","1","si","2014","2014",1,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","1","si","2015","2015",4,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","1","si","2016","2016",3,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","1","si","2017","2017",1,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","1","si","2018","2018",2,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","1","si","2020","2020",1,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","1","si","2021","2021",3,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","1","si","2022","2022",1,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","9","totale","2013","2013",66,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","9","totale","2014","2014",66,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","9","totale","2015","2015",54,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","9","totale","2016","2016",36,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","9","totale","2017","2017",26,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","9","totale","2018","2018",48,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","9","totale","2019","2019",44,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","9","totale","2020","2020",66,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","9","totale","2021","2021",62,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","9","totale","2022","2022",65,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","2","non indicato ","2013","2013",6,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","2","non indicato ","2014","2014",5,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","2","non indicato ","2015","2015",8,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","2","non indicato ","2016","2016",4,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","2","non indicato ","2017","2017",1,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","2","non indicato ","2018","2018",1,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","2","non indicato ","2019","2019",5,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","2","non indicato ","2020","2020",7,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","2","non indicato ","2021","2021",25,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","2","non indicato ","2022","2022",34,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","0","no","2013","2013",584,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","0","no","2014","2014",403,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","0","no","2015","2015",388,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","0","no","2016","2016",359,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","0","no","2017","2017",320,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","0","no","2018","2018",436,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","0","no","2019","2019",372,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","0","no","2020","2020",417,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","0","no","2021","2021",344,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","0","no","2022","2022",299,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","1","si","2013","2013",20,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","1","si","2014","2014",6,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","1","si","2015","2015",9,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","1","si","2016","2016",14,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","1","si","2017","2017",7,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","1","si","2018","2018",11,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","1","si","2019","2019",8,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","1","si","2020","2020",29,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","1","si","2021","2021",60,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","1","si","2022","2022",22,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","9","totale","2013","2013",626,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","9","totale","2014","2014",417,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","9","totale","2015","2015",444,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","9","totale","2016","2016",407,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","9","totale","2017","2017",357,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","9","totale","2018","2018",455,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","9","totale","2019","2019",386,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","9","totale","2020","2020",511,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","9","totale","2021","2021",587,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","9","totale","2022","2022",507,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","2","non indicato ","2013","2013",22,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","2","non indicato ","2014","2014",8,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","2","non indicato ","2015","2015",47,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","2","non indicato ","2016","2016",34,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","2","non indicato ","2017","2017",30,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","2","non indicato ","2018","2018",8,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","2","non indicato ","2019","2019",6,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","2","non indicato ","2020","2020",65,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","2","non indicato ","2021","2021",183,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","2","non indicato ","2022","2022",186,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","0","no","2013","2013",643,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","0","no","2014","2014",463,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","0","no","2015","2015",430,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","0","no","2016","2016",388,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","0","no","2017","2017",344,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","0","no","2018","2018",481,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","0","no","2019","2019",411,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","0","no","2020","2020",475,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","0","no","2021","2021",378,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","0","no","2022","2022",329,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","1","si","2013","2013",27,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","1","si","2014","2014",7,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","1","si","2015","2015",13,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","1","si","2016","2016",17,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","1","si","2017","2017",8,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","1","si","2018","2018",13,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","1","si","2019","2019",8,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","1","si","2020","2020",30,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","1","si","2021","2021",63,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","1","si","2022","2022",23,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","9","totale","2013","2013",702,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","9","totale","2014","2014",484,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","9","totale","2015","2015",498,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","9","totale","2016","2016",443,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","9","totale","2017","2017",383,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","9","totale","2018","2018",503,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","9","totale","2019","2019",430,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","9","totale","2020","2020",577,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","9","totale","2021","2021",649,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","9","totale","2022","2022",572,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","2","non indicato ","2013","2013",32,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","2","non indicato ","2014","2014",14,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","2","non indicato ","2015","2015",55,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","2","non indicato ","2016","2016",38,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","2","non indicato ","2017","2017",31,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","2","non indicato ","2018","2018",9,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","2","non indicato ","2019","2019",11,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","2","non indicato ","2020","2020",72,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","2","non indicato ","2021","2021",208,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","2","non indicato ","2022","2022",220,,
"ITE3","Marche","USERS","utenti del 1522","NRP","non indicato","0","no","2013","2013",5,,
"ITE3","Marche","USERS","utenti del 1522","NRP","non indicato","1","si","2013","2013",1,,
"ITE3","Marche","USERS","utenti del 1522","NRP","non indicato","9","totale","2013","2013",10,,
"ITE3","Marche","USERS","utenti del 1522","NRP","non indicato","9","totale","2014","2014",1,,
"ITE3","Marche","USERS","utenti del 1522","NRP","non indicato","2","non indicato ","2013","2013",4,,
"ITE3","Marche","USERS","utenti del 1522","NRP","non indicato","2","non indicato ","2014","2014",1,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","0","no","2013","2013",328,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","0","no","2014","2014",343,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","0","no","2015","2015",206,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","0","no","2016","2016",148,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","0","no","2017","2017",197,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","0","no","2018","2018",253,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","0","no","2019","2019",284,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","0","no","2020","2020",291,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","0","no","2021","2021",170,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","0","no","2022","2022",178,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","1","si","2013","2013",12,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","1","si","2014","2014",20,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","1","si","2015","2015",9,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","1","si","2016","2016",11,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","1","si","2017","2017",14,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","1","si","2018","2018",15,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","1","si","2019","2019",10,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","1","si","2020","2020",18,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","1","si","2021","2021",33,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","1","si","2022","2022",26,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","9","totale","2013","2013",361,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","9","totale","2014","2014",380,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","9","totale","2015","2015",246,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","9","totale","2016","2016",180,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","9","totale","2017","2017",225,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","9","totale","2018","2018",273,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","9","totale","2019","2019",303,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","9","totale","2020","2020",369,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","9","totale","2021","2021",334,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","9","totale","2022","2022",357,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","2","non indicato ","2013","2013",21,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","2","non indicato ","2014","2014",17,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","2","non indicato ","2015","2015",31,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","2","non indicato ","2016","2016",21,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","2","non indicato ","2017","2017",14,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","2","non indicato ","2018","2018",5,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","2","non indicato ","2019","2019",9,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","2","non indicato ","2020","2020",60,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","2","non indicato ","2021","2021",131,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","2","non indicato ","2022","2022",153,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","0","no","2013","2013",3089,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","0","no","2014","2014",2880,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","0","no","2015","2015",1884,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","0","no","2016","2016",1829,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","0","no","2017","2017",1609,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","0","no","2018","2018",2496,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","0","no","2019","2019",2429,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","0","no","2020","2020",2616,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","0","no","2021","2021",2055,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","0","no","2022","2022",1826,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","1","si","2013","2013",138,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","1","si","2014","2014",69,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","1","si","2015","2015",53,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","1","si","2016","2016",66,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","1","si","2017","2017",51,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","1","si","2018","2018",62,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","1","si","2019","2019",57,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","1","si","2020","2020",171,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","1","si","2021","2021",351,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","1","si","2022","2022",146,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","9","totale","2013","2013",3398,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","9","totale","2014","2014",3050,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","9","totale","2015","2015",2185,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","9","totale","2016","2016",2075,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","9","totale","2017","2017",1767,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","9","totale","2018","2018",2598,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","9","totale","2019","2019",2525,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","9","totale","2020","2020",3326,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","9","totale","2021","2021",3577,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","9","totale","2022","2022",3165,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","2","non indicato ","2013","2013",171,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","2","non indicato ","2014","2014",101,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","2","non indicato ","2015","2015",248,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","2","non indicato ","2016","2016",180,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","2","non indicato ","2017","2017",107,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","2","non indicato ","2018","2018",40,,
